Jur	G-Key	Company short name	Domicile	CH-VN	ISIN	Sec.type	Princ.floor	Product name	Security prefix	Security suffix	Maturity	EUZS	
XS	GK000141097	BNP Paribas Iss	730	CH132973350	XS2699276239	6			21.31 % Reverse Convertible	2024-09.05.24 on a Basketle	09.05.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973351	XS2699277807	6			18.66 % Reverse Convertible	2024-08.05.24 on Teslatible	08.05.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973352	XS2699278011	6			18 % Reverse Convertible	2024-08.08.24 on a Basket	08.08.2024	   	
XS	GK000360488	Barclays Bank	402	CH132973353	XS2700642726	6			0.8334 % (pro rata) Reverse Convertible	2024-07.06.24 on Tencent Hldgonvertible	07.06.2024	   	
XS	GK000360488	Barclays Bank	402	CH132973354	XS2700652105	6			0.7535 % (pro rata) Reverse Convertible	2024-07.02.25 on a Basketse Convertible	07.02.2025	   	
XS	GK000360488	Barclays Bank	402	CH132973355	XS2700653251	6			0.785 % (pro rata) Reverse Convertible	2024-07.02.25 on a Baskete Convertible	07.02.2025	   	
XS	GK000360488	Barclays Bank	402	CH132973356	XS2700653335	6			0.7694 % (pro rata) Reverse Convertible	2024-07.11.24 on a Basketse Convertible	07.11.2024	   	
XS	GK000360488	Barclays Bank	402	CH132973357	XS2700653509	6			0.7621 % (pro rata) Reverse Convertible	2024-07.02.25 on a Basketse Convertible	07.02.2025	   	
XS	GK000360488	Barclays Bank	402	CH132973358	XS2700689362	6			Reverse Convertible	2024-12.02.25rtible	12.02.2025	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973359	XS2701335684	6			Reverse Convertible	2024-10.02.25 on a Basket	10.02.2025	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973360	XS2701337540	6			3.8 % Reverse Convertible	2024-08.08.25 on MITSUI & CO	08.08.2025	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973361	XS2701341146	6			5.85 % Reverse Convertible	2024-08.02.27 on a Baskete	08.02.2027	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973362	XS2701344918	6			17.35 % Reverse Convertible	2024-11.06.24 on a Basketle	11.06.2024	   	
XS	GK000127732	SMBC Nikko Sec	534	CH132973363	XS2702173621	6			0.01 % Reverse Convertible	2023-23.10.43e Convertible	23.10.2043	   	
XS	GK000127732	SMBC Nikko Sec	534	CH132973364	XS2702848339	6			0.01 % Reverse Convertible	2023-26.10.43e Convertible	26.10.2043	   	
XS	GK000637212	Citigroup	576	CH132973365	XS2703027933	6			Reverse Convertible	2023-05.06.25rtible	05.06.2025	   	
XS	GK000637212	Citigroup	576	CH132973366	XS2703037494	6			Reverse Convertible	2023-06.06.25rtible	06.06.2025	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973367	XS2703286364	6			10.05 % Reverse Convertible	2024-06.06.24 on a Basketle	06.06.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973368	XS2703297643	6			8 % Reverse Convertible	2024-08.08.24 on a Basket	08.08.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973369	XS2703310503	6			12 % Reverse Convertible	2024-09.08.24 on a Basket	09.08.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973370	XS2703750815	6			1 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketnvertible	10.06.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973371	XS2703752860	6			1 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketnvertible	10.06.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973372	XS2703755293	6			0.8333 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketse Convertible	10.06.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973373	XS2703756267	6			0.8333 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketse Convertible	10.06.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973374	XS2703756341	6			1 % (pro rata) Reverse Convertible	2024-10.04.24 on a Basketnvertible	10.04.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973375	XS2703758982	6			1 % (pro rata) Reverse Convertible	2024-10.04.24 on a Basketnvertible	10.04.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973376	XS2703760616	6			0.8333 % (pro rata) Reverse Convertible	2024-07.06.24 on a Basketse Convertible	07.06.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973377	XS2703778584	6			1.25 % (pro rata) Reverse Convertible	2024-07.06.24 on a Basket Convertible	07.06.2024	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973378	XS2703796560	6			1 % (pro rata) Reverse Convertible	2024-05.02.25 on a Basketnvertible	05.02.2025	   	
XS	GK000645042	Nomura Int'l Fd	846	CH132973379	XS2703945233	6			1 % (pro rata) Reverse Convertible	2024-07.06.24 on a Basketnvertible	07.06.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973380	XS2705272560	6			11.8 % Reverse Convertible	2024-08.08.24 on a Baskete	08.08.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973382	XS2708009712	6			13.09 % Reverse Convertible	2024-07.08.24 on a Basketle	07.08.2024	   	
XS	GK000832186	Citigroup Glbl	333	CH132973383	XS2709264019	6			1.1483 % (pro rata) Reverse Convertible	2024-07.02.25 on Teslaverse Convertible	07.02.2025	   	
XS	GK000832186	Citigroup Glbl	333	CH132973384	XS2709264100	6			1.25 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basket Convertible	08.05.2024	   	
XS	GK000832186	Citigroup Glbl	333	CH132973385	XS2709375518	6			1.25 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basket Convertible	08.05.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973386	XS2711109954	6			18.08 % Reverse Convertible	2024-09.05.24 on a Basketle	09.05.2024	   	
XS	GK000141097	BNP Paribas Iss	730	CH132973387	XS2711134044	6			22.04 % Reverse Convertible	2024-09.05.24 on a Basketle	09.05.2024	   	
XS	GK000127732	SMBC Nikko Sec	534	CH132973388	XS2713289317	6			0.01 % Reverse Convertible	2023-16.11.33e Convertible	16.11.2033	   	
XS	GK000036346	Mizuho Securities	534	CH132973389	XS2720907778	6			2 % Reverse Convertible	2023-07.12.26 on Dai-ichi Life Hldgs	07.12.2026	   	
XS	GK000408308	Mor Stan & Co	402	CH132973390	XS2722613853	6			Reverse Convertible	2024-22.05.24 on a Basket	22.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973391	XS2722648487	6			Reverse Convertible	2024-28.05.24 on a Basket	28.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973392	XS2722651861	6			Reverse Convertible	2024-28.05.24 on a Basket	28.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973393	XS2722651945	6			Reverse Convertible	2024-28.05.24 on a Basket	28.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973394	XS2722669566	6			Reverse Convertible	2024-26.04.24 on Japan Exchange	26.04.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973395	XS2722798704	6			Reverse Convertible	2024-06.05.24 on a Basket	06.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973396	XS2722813867	6			0.6667 % (pro rata) Reverse Convertible	2024-07.08.24 on a Basketse Convertible	07.08.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973397	XS2722813941	6			0.6667 % (pro rata) Reverse Convertible	2024-07.08.24 on a Basketse Convertible	07.08.2024	   	
XS	GK000408308	Mor Stan & Co	402	CH132973398	XS2722814162	6			0.4167 % (pro rata) Reverse Convertible	2024-07.06.24 on a Basketse Convertible	07.06.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973399	XS2722814246	6			0.4583 % (pro rata) Reverse Convertible	2024-07.08.24 on a Basketse Convertible	07.08.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973400	XS2722815995	6			1 % (pro rata) Reverse Convertible	2024-07.06.24 on a Basketnvertible	07.06.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973401	XS2722816290	6			Reverse Convertible	2024-08.05.24 on Tencent Hldg	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973402	XS2722820052	6			2.2083 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketse Convertible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973403	XS2722820482	6			1 % (pro rata) Reverse Convertible	2024-07.08.24 on a Basketnvertible	07.08.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973404	XS2722820722	6			0.8333 % (pro rata) Reverse Convertible	2024-09.09.24 on a Basketse Convertible	09.09.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973405	XS2722821613	6			0.6667 % (pro rata) Reverse Convertible	2024-07.06.24 on a Basketse Convertible	07.06.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973406	XS2722822421	6			1.25 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basket Convertible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973407	XS2722822694	6			1.25 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basket Convertible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973408	XS2722823155	6			2.1 % (pro rata) Reverse Convertible	2024-08.05.24 on a BasketConvertible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973409	XS2722823312	6			1.4408 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketse Convertible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973410	XS2722823585	6			1 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketnvertible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973411	XS2722826331	6			0.5 % (pro rata) Reverse Convertible	2024-08.05.24 on iSh 20+Y Trs Bdible	08.05.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973412	XS2722831687	6			0.8333 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketse Convertible	10.06.2024	   	
XS	GK000132636	Morgan Stanley	730	CH132973413	XS2722831760	6			1 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketnvertible	10.06.2024	   	
XS	GK000036346	Mizuho Securities	534	CH132973414	XS2723574716	6			5.4 % Reverse Convertible	2023-07.12.26 on Dai-ichi Life Hldgs	07.12.2026	   	
XS	GK000036346	Mizuho Securities	534	CH132973415	XS2723574989	6			5.7 % Reverse Convertible	2023-07.12.26 on M'bishi UFJ Finl	07.12.2026	   	
XS	GK000036346	Mizuho Securities	534	CH132973416	XS2723575010	6			2 % Reverse Convertible	2023-07.12.26 on TOYOTA INDUSTRIES	07.12.2026	   	
XS	GK000036346	Mizuho Securities	534	CH132973417	XS2725047174	6			2 % Reverse Convertible	2023-07.12.26onvertible	07.12.2026	   	
XS	GK000381915	JP Morgan SP	730	CH132973419	XS2729045703	6			2.41 % Reverse Convertible	2024-12.02.26e Convertible	12.02.2026	   	
XS	GK000381915	JP Morgan SP	730	CH132973420	XS2729046180	6			Reverse Convertible	2024-05.02.27rtible	05.02.2027	   	
XS	GK000381915	JP Morgan SP	730	CH132973421	XS2729047402	6			Reverse Convertible	2024-05.02.27rtible	05.02.2027	   	
XS	GK000381915	JP Morgan SP	730	CH132973422	XS2729047584	6			Reverse Convertible	2024-05.02.27rtible	05.02.2027	   	
XS	GK000286585	Santander Intl	510	CH132973423	XS2729850656	6			Reverse Convertible	2023-07.12.26 on a Basket	07.12.2026	   	
XS	GK000637212	Citigroup	576	CH132973424	XS2732053066	6			0.8333 % (pro rata) Reverse Convertible	2024-10.04.24 on a Basketse Convertible	10.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973425	XS2732058024	6			0.875 % (pro rata) Reverse Convertible	2024-07.08.24 on a Baskete Convertible	07.08.2024	   	
XS	GK000637212	Citigroup	576	CH132973426	XS2732064006	6			1 % (pro rata) Reverse Convertible	2024-09.04.24 on a Basketnvertible	09.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973427	XS2732066399	6			0.8333 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketse Convertible	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973428	XS2732073684	6			1 % (pro rata) Reverse Convertible	2024-09.04.24 on Am Electricrtible	09.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973429	XS2732080200	6			1 % (pro rata) Reverse Convertible	2024-09.04.24 on Tyson Foods -A-le	09.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973430	XS2732080465	6			1 % (pro rata) Reverse Convertible	2024-09.04.24 on Amer Wtr Works Rg	09.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973431	XS2732081513	6			1 % (pro rata) Reverse Convertible	2024-09.04.24 on BHP Billiton ADR US	09.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973432	XS2732082834	6			2.4292 % (pro rata) Reverse Convertible	2024-08.05.24 on Teslaverse Convertible	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973434	XS2732084889	6			1 % (pro rata) Reverse Convertible	2024-09.04.24 on KrogerConvertible	09.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973435	XS2732086587	6			0.8333 % (pro rata) Reverse Convertible	2024-10.04.24 on a Basketse Convertible	10.04.2024	   	
XS	GK000637212	Citigroup	576	CH132973436	XS2742536068	6			1.25 % (pro rata) Reverse Convertible	2024-08.05.24 on The Trade Desk -A-le	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973437	XS2742539831	6			2.0833 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketse Convertible	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973438	XS2742542033	6			0.975 % (pro rata) Reverse Convertible	2024-08.05.24 on a Baskete Convertible	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973439	XS2742556256	6			0.8333 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketse Convertible	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973440	XS2742575397	6			0.8333 % (pro rata) Reverse Convertible	2024-08.05.24 on a Basketse Convertible	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973441	XS2742577419	6			0.625 % (pro rata) Reverse Convertible	2024-07.08.24 on a Baskete Convertible	07.08.2024	   	
XS	GK000637212	Citigroup	576	CH132973442	XS2742578060	6			16.55 % Reverse Convertible	2024-08.05.24 on a Basketle	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973443	XS2742579621	6			0.8725 % (pro rata) Reverse Convertible	2024-10.06.24 on a Basketse Convertible	10.06.2024	   	
XS	GK000637212	Citigroup	576	CH132973444	XS2742588028	6			12 % Reverse Convertible	2024-10.06.24 on a Basket	10.06.2024	   	
XS	GK000637212	Citigroup	576	CH132973445	XS2742594265	6			16.85 % Reverse Convertible	2024-08.05.24 on a Basketle	08.05.2024	   	
XS	GK000637212	Citigroup	576	CH132973446	XS2742595825	6			13.81 % Reverse Convertible	2024-08.05.24 on a Basketle	08.05.2024	   	
XS	GK000607359	SG Issuer	576	CH132973447	XS2746190151	6			7.5 % Reverse Convertible	2024-12.02.30 on a Basket	12.02.2030	   	
XS	GK000607359	SG Issuer	576	CH132973448	XS2746208896	6			6.01 % Reverse Convertible	2024-12.02.25 on a Baskete	12.02.2025	   	
XS	GK000607359	SG Issuer	576	CH132973449	XS2746214787	6			9.81 % Reverse Convertible	2024-12.06.24 on a Baskete	12.06.2024	   	
XS	GK000607359	SG Issuer	576	CH132973450	XS2746219232	6			5.1 % Reverse Convertible	2024-11.01.27 on a Basket	11.01.2027	   	
XS	GK000607359	SG Issuer	576	CH132973451	XS2746219661	6			8.29 % Reverse Convertible	2024-12.08.24 on a Baskete	12.08.2024	   	
XS	GK000607359	SG Issuer	576	CH132973452	XS2746240865	6			7 % Reverse Convertible	2024-12.02.31 on a Basket	12.02.2031	   	
XS	GK000607359	SG Issuer	576	CH132973453	XS2746255624	6			2.0167 % Reverse Convertible	2024-15.08.24 on a Basketble	15.08.2024	   	
XS	GK000607359	SG Issuer	576	CH132973454	XS2746255897	6			1.67 % Reverse Convertible	2024-15.08.24 on a Baskete	15.08.2024	   	
XS	GK000607359	SG Issuer	576	CH132973455	XS2746256192	6			2.8733 % Reverse Convertible	2024-15.08.24 on a Basketble	15.08.2024	   	
XS	GK000607359	SG Issuer	576	CH132973456	XS2746256515	6			1 % Reverse Convertible	2024-15.03.24 on a Basket	15.03.2024	   	
XS	GK000607359	SG Issuer	576	CH132973457	XS2746257323	6			11.4 % Reverse Convertible	2024-12.02.34 on a Baskete	12.02.2034	   	
XS	GK000607359	SG Issuer	576	CH132973458	XS2746258305	6			1 % Reverse Convertible	2024-15.03.24 on a Basket	15.03.2024	   	
XS	GK000607359	SG Issuer	576	CH132973459	XS2746259535	6			1 % Reverse Convertible	2024-15.03.24 on a Basket	15.03.2024	   	
XS	GK000607359	SG Issuer	576	CH132973460	XS2746259964	6			6 % Reverse Convertible	2024-12.02.29 on a Basket	12.02.2029	   	
XS	GK000381915	JP Morgan SP	730	CH132973461	XS2748309304	6			11 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973462	XS2748310062	6			10.01 % Reverse Convertible	2024-14.02.25se Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973463	XS2748310575	6			Reverse Convertible	2024-14.08.25rtible	14.08.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973464	XS2748310658	6			8 % Reverse Convertible	2024-15.05.24onvertible	15.05.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973465	XS2748311037	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973466	XS2748311201	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973467	XS2748311623	6			6 % Reverse Convertible	2024-14.08.24onvertible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973468	XS2748312514	6			15 % Reverse Convertible	2024-14.08.24Convertible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973469	XS2748312860	6			22.6 % Reverse Convertible	2024-14.08.24e Convertible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973470	XS2748312944	6			6 % Reverse Convertible	2024-14.08.24onvertible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973471	XS2748313165	6			12 % Reverse Convertible	2024-14.08.24Convertible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973472	XS2748314213	6			12 % Reverse Convertible	2024-17.06.24Convertible	17.06.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973473	XS2748330177	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973474	XS2748330417	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973475	XS2748330680	6			10 % Reverse Convertible	2024-16.04.24Convertible	16.04.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973476	XS2748330847	6			15 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973477	XS2748330920	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973478	XS2748331571	6			10.4 % Reverse Convertible	2024-14.02.25e Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973479	XS2748331811	6			12 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973480	XS2748331902	6			8 % Reverse Convertible	2024-14.02.25onvertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973481	XS2748332033	6			10.3 % Reverse Convertible	2024-14.02.25e Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973482	XS2748332116	6			8 % Reverse Convertible	2024-14.02.25onvertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973483	XS2748332389	6			Reverse Convertible	2024-14.08.24rtible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973484	XS2748440943	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973485	XS2748441081	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973486	XS2748441164	6			12 % Reverse Convertible	2024-14.08.24Convertible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973487	XS2748441321	6			8 % Reverse Convertible	2024-14.02.25onvertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973488	XS2748441594	6			12 % Reverse Convertible	2024-15.05.24Convertible	15.05.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973489	XS2748441677	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973490	XS2748441750	6			10 % Reverse Convertible	2024-14.02.25Convertible	14.02.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973491	XS2748442568	6			11.45 % Reverse Convertible	2024-16.05.24se Convertible	16.05.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973492	XS2748442642	6			Reverse Convertible	2024-14.08.24rtible	14.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973493	XS2748449654	6			12 % Reverse Convertible	2024-15.08.24Convertible	15.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973494	XS2748557894	6			10.37 % Reverse Convertible	2024-14.11.24se Convertible	14.11.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973495	XS2748558785	6			11.62 % Reverse Convertible	2024-15.05.24se Convertible	15.05.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973496	XS2748559676	6			9.12 % Reverse Convertible	2024-16.07.24e Convertible	16.07.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973497	XS2748560096	6			20.21 % Reverse Convertible	2024-15.08.24se Convertible	15.08.2024	   	
XS	GK000381915	JP Morgan SP	730	CH132973498	XS2748560179	6			12 % Reverse Convertible	2024-15.05.25Convertible	15.05.2025	   	
XS	GK000381915	JP Morgan SP	730	CH132973499	XS2748560252	6			12 % Reverse Convertible	2024-15.05.25Convertible	15.05.2025	   	
